ts,phase,level,online,restores,est_npkts
1786582254,disarmed,38.1,1,37,
1786582255,disarmed,35.4,1,37,
1786582256,disarmed,32.5,1,37,
1786582257,disarmed,30.0,1,37,
1786582258,disarmed,26.5,1,37,
1786582259,disarmed,27.8,1,37,
1786582260,disarmed,30.2,1,37,
1786582261,disarmed,31.8,1,37,
1786582262,disarmed,34.8,1,37,
1786582263,disarmed,36.8,1,37,
1786582264,disarmed,38.6,1,37,3484289
1786582265,disarmed,40.4,1,37,
1786582266,disarmed,42.0,1,37,
1786582267,disarmed,43.7,1,37,
1786582268,disarmed,45.7,1,37,
1786582269,disarmed,47.2,1,37,
1786582270,disarmed,48.7,1,37,
1786582271,disarmed,50.0,1,37,
1786582272,disarmed,51.8,1,37,
1786582273,disarmed,53.1,1,37,
1786582274,disarmed,54.3,1,37,
1786582275,disarmed,55.6,1,37,
1786582276,disarmed,56.7,1,37,
1786582277,disarmed,58.3,1,37,
1786582278,disarmed,59.3,1,37,
1786582279,disarmed,60.4,1,37,3487528
1786582280,disarmed,61.3,1,37,
1786582281,disarmed,62.4,1,37,
1786582282,disarmed,63.7,1,37,
1786582283,disarmed,64.6,1,37,
1786582284,disarmed,65.6,1,37,
1786582285,disarmed,66.4,1,37,
1786582286,disarmed,67.3,1,37,
1786582287,disarmed,68.4,1,37,
1786582288,disarmed,69.2,1,37,
1786582289,disarmed,69.9,1,37,
1786582291,disarmed,70.7,1,37,
1786582292,armed,67.8,1,37,
1786582293,armed,63.7,1,37,
1786582294,armed,59.9,1,37,
1786582295,armed,55.9,1,37,3490869
1786582296,armed,52.7,1,37,
1786582297,armed,48.7,1,37,
1786582298,armed,45.2,1,37,
1786582299,armed,42.2,1,37,
1786582300,armed,39.2,1,37,
1786582301,armed,36.0,1,37,
1786582302,armed,32.6,1,37,
1786582303,armed,29.9,1,37,
1786582304,armed,27.5,1,37,
1786582305,armed,28.6,1,37,
1786582306,armed,29.4,1,37,
1786582307,armed,32.5,1,37,
1786582308,armed,34.8,1,37,
1786582309,armed,36.5,1,37,
1786582310,armed,38.4,1,37,3494113
1786582311,armed,40.1,1,37,
1786582312,armed,42.2,1,37,
1786582313,armed,44.0,1,37,
1786582314,armed,45.4,1,37,
1786582315,armed,47.0,1,37,
1786582316,armed,48.4,1,37,
1786582317,armed,50.3,1,37,
1786582318,armed,51.5,1,37,
1786582319,armed,52.9,1,37,
1786582320,armed,54.0,1,37,
1786582321,armed,55.7,1,37,
1786582322,armed,56.9,1,37,
1786582323,armed,58.0,1,37,
1786582324,armed,59.1,1,37,
1786582325,armed,60.2,1,37,3497459
1786582326,armed,61.6,1,37,
1786582327,armed,62.6,1,37,
1786582328,armed,63.5,1,37,
1786582329,armed,64.5,1,37,
1786582330,armed,65.3,1,37,
1786582331,armed,66.5,1,37,
1786582332,armed,67.3,1,37,
1786582333,armed,68.2,1,37,
1786582334,armed,69.0,1,37,
1786582335,armed,69.7,1,37,
1786582336,armed,70.8,1,37,
1786582337,armed,68.9,1,37,
1786582338,armed,65.3,1,37,
1786582339,armed,61.1,1,37,
1786582341,armed,57.0,1,37,3500678
1786582342,armed,52.5,1,37,
1786582343,armed,49.4,1,37,
1786582344,armed,46.0,1,37,
1786582345,armed,43.1,1,37,
1786582346,armed,39.9,1,37,
1786582347,armed,36.3,1,37,
1786582348,armed,33.4,1,37,
1786582349,armed,30.8,1,37,
1786582350,armed,28.2,1,37,
1786582351,armed,28.6,1,37,
1786582352,armed,29.4,1,37,
1786582353,armed,31.7,1,37,
1786582354,armed,34.2,1,37,
1786582355,armed,35.7,1,37,
1786582356,armed,37.7,1,37,3504029
1786582357,armed,39.9,1,37,
1786582358,armed,41.7,1,37,
1786582359,armed,43.4,1,37,
1786582360,armed,44.8,1,37,
1786582361,armed,46.5,1,37,
1786582362,armed,48.3,1,37,
1786582363,armed,49.8,1,37,
1786582364,armed,51.1,1,37,
1786582365,armed,52.4,1,37,
1786582366,armed,54.1,1,37,
1786582367,armed,55.3,1,37,
1786582368,armed,56.4,1,37,
1786582369,armed,57.6,1,37,
1786582370,armed,58.7,1,37,
1786582371,armed,60.1,1,37,3507277
1786582372,armed,61.2,1,37,
1786582373,armed,62.1,1,37,
1786582374,armed,63.2,1,37,
1786582375,armed,64.1,1,37,
1786582376,armed,65.3,1,37,
1786582377,armed,66.2,1,37,
1786582378,armed,67.0,1,37,
1786582379,armed,67.9,1,37,
1786582380,armed,69.0,1,37,
1786582381,armed,69.7,1,37,
1786582382,armed,70.5,1,37,
1786582383,armed,71.2,1,37,
1786582384,armed,66.1,1,37,
1786582385,armed,62.4,1,37,
1786582386,armed,57.5,1,37,3510638
1786582387,armed,54.0,1,37,
1786582388,armed,50.8,1,37,
1786582389,armed,47.8,1,37,
1786582390,armed,43.4,1,37,
1786582392,armed,40.2,1,37,
1786582393,armed,37.5,1,37,
1786582394,armed,34.5,1,37,
1786582395,armed,31.9,1,37,
1786582396,armed,28.3,1,37,
1786582397,armed,25.8,1,37,
1786582398,armed,28.8,1,37,
1786582399,armed,31.2,1,37,
1786582400,armed,33.1,1,37,
1786582401,armed,35.7,1,37,
1786582402,armed,37.4,1,37,3513997
1786582403,armed,39.3,1,37,
1786582404,armed,41.1,1,37,
1786582405,armed,42.6,1,37,
1786582406,armed,44.8,1,37,
1786582407,armed,46.4,1,37,
1786582408,armed,47.8,1,37,
1786582409,armed,49.2,1,37,
1786582410,armed,50.6,1,37,
1786582411,armed,52.3,1,37,
1786582412,armed,53.6,1,37,
1786582413,armed,54.9,1,37,
1786582414,armed,56.1,1,37,
1786582415,armed,57.2,1,37,
1786582416,armed,58.7,1,37,
1786582417,armed,59.8,1,37,3517231
1786582418,armed,60.8,1,37,
1786582419,armed,61.9,1,37,
1786582420,armed,62.8,1,37,
1786582421,armed,64.1,1,37,
1786582422,armed,65.0,1,37,
1786582423,armed,65.9,1,37,
1786582424,armed,66.8,1,37,
1786582425,armed,67.6,1,37,
1786582426,armed,68.7,1,37,
1786582427,armed,69.4,1,37,
1786582428,armed,70.2,1,37,
1786582429,armed,71.0,1,37,
1786582430,armed,67.8,1,37,
1786582431,armed,62.4,1,37,
1786582432,armed,59.0,1,37,3520579
1786582433,armed,55.7,1,37,
1786582434,armed,52.2,1,37,
1786582435,armed,47.7,1,37,
1786582436,armed,44.3,1,37,
1786582437,armed,41.4,1,37,
1786582438,armed,38.2,1,37,
1786582439,armed,35.5,1,37,
1786582440,armed,31.7,1,37,
1786582441,armed,29.3,1,37,
1786582442,armed,26.8,1,37,
1786582444,armed,29.3,1,37,
1786582445,armed,30.3,1,37,
1786582446,armed,33.5,1,37,
1786582447,armed,34.9,1,37,
1786582448,armed,37.1,1,37,3523827
1786582449,armed,38.8,1,37,
1786582450,armed,40.7,1,37,
1786582451,armed,42.9,1,37,
1786582452,armed,44.4,1,37,
1786582453,armed,46.0,1,37,
1786582454,armed,47.4,1,37,
1786582455,armed,49.3,1,37,
1786582456,armed,50.7,1,37,
1786582457,armed,52.1,1,37,
1786582458,armed,53.2,1,37,
1786582459,armed,54.5,1,37,
1786582460,armed,56.0,1,37,
1786582461,armed,57.2,1,37,
1786582462,armed,58.3,1,37,
1786582463,armed,59.5,1,37,3527166
1786582464,armed,60.8,1,37,
1786582465,armed,61.8,1,37,
1786582466,armed,62.8,1,37,
1786582467,armed,64.0,1,37,
1786582468,armed,64.9,1,37,
1786582469,armed,65.8,1,37,
1786582470,armed,66.7,1,37,
1786582471,armed,67.6,1,37,
1786582472,armed,68.7,1,37,
1786582473,armed,69.4,1,37,
1786582474,armed,70.2,1,37,
1786582475,armed,70.9,1,37,
1786582476,armed,67.9,1,37,
1786582477,armed,63.9,1,37,
1786582478,armed,58.6,1,37,3530399
1786582479,armed,55.7,1,37,
1786582480,armed,51.9,1,37,
1786582481,armed,48.8,1,37,
1786582482,armed,44.2,1,37,
1786582483,armed,41.3,1,37,
1786582484,armed,38.2,1,37,
1786582485,armed,35.6,1,37,
1786582486,armed,32.6,1,37,
1786582487,armed,29.1,1,37,
1786582488,armed,26.8,1,37,
1786582489,armed,28.8,1,37,
1786582490,armed,30.2,1,37,
1786582492,armed,32.6,1,37,
1786582493,armed,35.0,1,37,
1786582494,armed,37.0,1,37,3533725
1786582495,armed,38.9,1,37,
1786582496,armed,40.6,1,37,
1786582497,armed,42.3,1,37,
1786582498,armed,44.3,1,37,
1786582499,armed,45.9,1,37,
1786582500,armed,47.5,1,37,
1786582501,armed,48.8,1,37,
1786582502,armed,50.7,1,37,
1786582503,armed,51.9,1,37,
1786582504,armed,53.3,1,37,
1786582505,armed,54.5,1,37,
1786582506,armed,55.7,1,37,
1786582507,armed,57.2,1,37,
1786582508,armed,58.4,1,37,
1786582509,armed,59.3,1,37,3536993
1786582510,armed,60.5,1,37,
1786582511,armed,61.7,1,37,
1786582512,armed,62.8,1,37,
1786582513,armed,63.7,1,37,
1786582514,armed,64.7,1,37,
1786582515,armed,65.5,1,37,
1786582516,armed,66.7,1,37,
1786582517,armed,67.6,1,37,
1786582518,armed,68.4,1,37,
1786582519,armed,69.2,1,37,
1786582520,armed,69.9,1,37,
1786582521,armed,70.9,1,37,
1786582522,armed,68.7,1,37,
1786582523,armed,64.8,1,37,
1786582524,armed,60.8,1,37,3540352
1786582525,armed,57.1,1,37,
1786582526,armed,52.3,1,37,
1786582527,armed,49.2,1,37,
1786582528,armed,45.7,1,37,
1786582529,armed,42.8,1,37,
1786582530,armed,38.7,1,37,
1786582531,armed,36.0,1,37,
1786582532,armed,33.1,1,37,
1786582533,armed,30.5,1,37,
1786582534,armed,27.1,1,37,
1786582535,armed,27.3,1,37,
1786582536,armed,29.4,1,37,
1786582537,armed,31.8,1,37,
1786582538,armed,34.1,1,37,
1786582539,armed,36.6,1,37,3543713
1786582540,armed,38.4,1,37,
1786582542,armed,40.1,1,37,
1786582543,armed,41.9,1,37,
1786582544,armed,43.4,1,37,
1786582545,armed,45.5,1,37,
1786582546,armed,47.2,1,37,
1786582547,armed,48.5,1,37,
1786582548,armed,49.9,1,37,
1786582549,armed,51.2,1,37,
1786582550,armed,53.0,1,37,
1786582551,armed,54.3,1,37,
1786582552,armed,55.4,1,37,
1786582553,armed,56.6,1,37,
1786582554,armed,57.7,1,37,
1786582555,armed,59.2,1,37,3546964
1786582556,armed,60.3,1,37,
1786582557,armed,61.3,1,37,
1786582558,armed,62.3,1,37,
1786582559,armed,63.3,1,37,
1786582560,armed,64.6,1,37,
1786582561,armed,65.4,1,37,
1786582562,armed,66.3,1,37,
1786582563,armed,67.1,1,37,
1786582564,armed,68.0,1,37,
1786582565,armed,69.1,1,37,
1786582566,armed,69.8,1,37,
1786582567,armed,70.6,1,37,
1786582568,armed,71.3,1,37,
1786582569,armed,66.0,1,37,
1786582570,armed,61.3,1,37,3550316
1786582571,armed,57.2,1,37,
1786582572,armed,53.8,1,37,
1786582573,armed,50.4,1,37,
1786582574,armed,47.3,1,37,
1786582575,armed,42.8,1,37,
1786582576,armed,39.6,1,37,
1786582577,armed,36.9,1,37,
1786582578,armed,34.1,1,37,
1786582579,armed,31.4,1,37,
1786582580,armed,28.0,1,37,
1786582581,armed,25.6,1,37,
1786582582,armed,29.1,1,37,
1786582583,armed,31.1,1,37,
1786582584,armed,34.3,1,37,
1786582585,armed,35.8,1,37,3553548
1786582586,armed,37.7,1,37,
1786582587,armed,39.7,1,37,
1786582588,armed,41.2,1,37,
1786582589,armed,43.4,1,37,
1786582590,armed,45.0,1,37,
1786582591,armed,46.5,1,37,
1786582593,disarmed,47.9,1,37,
1786582594,disarmed,49.4,1,37,
1786582595,disarmed,51.2,1,37,
1786582596,disarmed,52.5,1,37,
1786582597,disarmed,53.8,1,37,
1786582598,disarmed,54.9,1,37,
1786582599,disarmed,56.6,1,37,
1786582600,disarmed,57.6,1,37,
1786582601,disarmed,58.8,1,37,3556900
1786582602,disarmed,60.0,1,37,
1786582603,disarmed,60.9,1,37,
1786582604,disarmed,62.2,1,37,
1786582605,disarmed,63.2,1,37,
1786582606,disarmed,64.2,1,37,
1786582607,disarmed,65.0,1,37,
1786582608,disarmed,66.0,1,37,
1786582609,disarmed,67.1,1,37,
1786582610,disarmed,67.9,1,37,
1786582611,disarmed,68.7,1,37,
1786582612,disarmed,69.5,1,37,
1786582613,disarmed,70.3,1,37,
1786582614,disarmed,71.2,1,37,
1786582615,disarmed,66.0,1,37,
1786582616,disarmed,62.5,1,37,3560135
1786582617,disarmed,58.8,1,37,
1786582618,disarmed,54.0,1,37,
1786582619,disarmed,50.8,1,37,
1786582620,disarmed,47.3,1,37,
1786582621,disarmed,44.0,1,37,
1786582622,disarmed,41.1,1,37,
1786582623,disarmed,38.0,1,37,
1786582624,disarmed,34.4,1,37,
1786582625,disarmed,31.5,1,37,
1786582626,disarmed,29.0,1,37,
1786582627,disarmed,26.5,1,37,
1786582628,disarmed,30.3,1,37,
1786582629,disarmed,31.3,1,37,
1786582630,disarmed,33.6,1,37,
1786582631,disarmed,35.6,1,37,3563484
1786582632,disarmed,37.2,1,37,
1786582633,disarmed,39.2,1,37,
1786582634,disarmed,41.6,1,37,
1786582635,disarmed,43.1,1,37,
1786582636,disarmed,44.5,1,37,
1786582637,disarmed,46.2,1,37,
1786582638,disarmed,47.7,1,37,
1786582639,disarmed,49.6,1,37,
1786582640,disarmed,51.0,1,37,
1786582641,disarmed,52.2,1,37,
1786582642,disarmed,53.5,1,37,
1786582644,disarmed,54.7,1,37,
1786582645,disarmed,56.3,1,37,
1786582646,disarmed,57.5,1,37,
1786582647,disarmed,58.6,1,37,3566725
1786582648,disarmed,59.7,1,37,
1786582649,disarmed,60.8,1,37,
1786582650,disarmed,62.1,1,37,
1786582651,disarmed,63.0,1,37,
1786582652,disarmed,64.0,1,37,
1786582653,disarmed,64.9,1,37,
1786582654,disarmed,66.0,1,37,
1786582655,disarmed,67.0,1,37,
1786582656,disarmed,67.8,1,37,
1786582657,disarmed,68.6,1,37,
1786582658,disarmed,69.3,1,37,
1786582659,disarmed,70.4,1,37,
1786582660,disarmed,71.1,1,37,
1786582661,disarmed,65.8,1,37,
1786582662,disarmed,62.8,1,37,3570087
1786582663,disarmed,59.8,1,37,
1786582664,disarmed,54.9,1,37,
1786582665,disarmed,51.4,1,37,
1786582666,disarmed,48.1,1,37,
1786582667,disarmed,44.8,1,37,
1786582668,disarmed,41.9,1,37,
1786582669,disarmed,37.8,1,37,
1786582670,disarmed,34.8,1,37,
1786582671,disarmed,32.2,1,37,
1786582672,disarmed,29.6,1,37,
1786582673,disarmed,27.2,1,37,
1786582674,disarmed,30.2,1,37,
1786582675,disarmed,31.6,1,37,
1786582676,disarmed,32.4,1,37,
1786582677,disarmed,34.9,1,37,3573330
1786582678,disarmed,36.7,1,37,
1786582679,disarmed,39.1,1,37,
1786582680,disarmed,40.7,1,37,
1786582681,disarmed,42.5,1,37,
1786582682,disarmed,44.0,1,37,
1786582683,disarmed,45.6,1,37,
1786582684,disarmed,47.7,1,37,
1786582685,disarmed,49.0,1,37,
1786582686,disarmed,50.5,1,37,
1786582687,disarmed,51.7,1,37,
1786582688,disarmed,53.1,1,37,
1786582689,disarmed,54.7,1,37,
1786582690,disarmed,55.9,1,37,
1786582691,disarmed,57.1,1,37,
1786582692,disarmed,58.1,1,37,3576662
1786582693,disarmed,59.6,1,37,
1786582694,disarmed,60.6,1,37,
1786582696,disarmed,61.7,1,37,
1786582697,disarmed,62.6,1,37,
1786582698,disarmed,63.6,1,37,
1786582699,disarmed,64.9,1,37,
1786582700,disarmed,65.7,1,37,
1786582701,disarmed,66.6,1,37,
1786582702,disarmed,67.4,1,37,
1786582703,disarmed,68.3,1,37,
1786582704,disarmed,69.3,1,37,
1786582705,disarmed,70.1,1,37,
1786582706,disarmed,70.9,1,37,
1786582707,disarmed,68.4,1,37,
1786582708,disarmed,62.8,1,37,3580001
1786582709,disarmed,60.0,1,37,
1786582710,disarmed,55.7,1,37,
1786582711,disarmed,52.2,1,37,
1786582712,disarmed,49.2,1,37,
1786582713,disarmed,44.6,1,37,
1786582714,disarmed,41.8,1,37,
1786582715,disarmed,38.7,1,37,
1786582716,disarmed,35.9,1,37,
1786582717,disarmed,33.0,1,37,
1786582718,disarmed,29.5,1,37,
1786582719,disarmed,27.0,1,37,
1786582720,disarmed,27.3,1,37,
1786582721,disarmed,29.5,1,37,
1786582722,disarmed,31.9,1,37,
1786582723,disarmed,34.9,1,37,3583249
1786582724,disarmed,36.7,1,37,
1786582725,disarmed,38.6,1,37,
1786582726,disarmed,40.2,1,37,
1786582727,disarmed,42.0,1,37,
1786582728,disarmed,44.2,1,37,
1786582729,disarmed,45.6,1,37,
1786582730,disarmed,47.2,1,37,
1786582731,disarmed,48.5,1,37,
1786582732,disarmed,50.0,1,37,
1786582733,disarmed,51.8,1,37,
1786582734,disarmed,53.0,1,37,
1786582735,disarmed,54.3,1,37,
1786582736,disarmed,55.5,1,37,
1786582737,disarmed,56.7,1,37,
1786582738,disarmed,58.3,1,37,3586586
1786582739,disarmed,59.3,1,37,
1786582740,disarmed,60.2,1,37,
1786582741,disarmed,61.4,1,37,
1786582742,disarmed,62.7,1,37,
1786582743,disarmed,63.6,1,37,
1786582744,disarmed,64.5,1,37,
1786582745,disarmed,65.4,1,37,
1786582746,disarmed,66.3,1,37,
1786582748,disarmed,67.4,1,37,
1786582749,disarmed,68.3,1,37,
1786582750,disarmed,69.0,1,37,
1786582751,disarmed,69.8,1,37,
1786582752,disarmed,70.8,1,37,
1786582753,disarmed,67.8,1,37,
1786582754,disarmed,65.6,1,37,3589832
1786582755,disarmed,61.0,1,37,
1786582756,disarmed,57.6,1,37,
1786582757,disarmed,53.1,1,37,
1786582758,disarmed,49.6,1,37,
1786582759,disarmed,46.6,1,37,
1786582760,disarmed,43.1,1,37,
1786582761,disarmed,40.4,1,37,
1786582762,disarmed,36.4,1,37,
1786582763,disarmed,33.6,1,37,
1786582764,disarmed,30.8,1,37,
1786582765,disarmed,28.3,1,37,
1786582766,disarmed,28.8,1,37,
1786582767,disarmed,29.8,1,37,
1786582768,disarmed,32.2,1,37,
1786582769,disarmed,34.3,1,37,3593193
1786582770,disarmed,36.1,1,37,
1786582771,disarmed,38.6,1,37,
1786582772,disarmed,40.3,1,37,
1786582773,disarmed,42.0,1,37,
1786582774,disarmed,43.5,1,37,
1786582775,disarmed,45.2,1,37,
1786582776,disarmed,47.2,1,37,
1786582777,disarmed,48.5,1,37,
1786582778,disarmed,49.9,1,37,
1786582779,disarmed,51.3,1,37,
1786582780,disarmed,53.1,1,37,
1786582781,disarmed,54.3,1,37,
1786582782,disarmed,55.5,1,37,
1786582783,disarmed,56.6,1,37,
1786582784,disarmed,57.8,1,37,3596437
1786582785,disarmed,59.3,1,37,
1786582786,disarmed,60.3,1,37,
1786582787,disarmed,61.4,1,37,
1786582788,disarmed,62.3,1,37,
1786582789,disarmed,63.7,1,37,
1786582790,disarmed,64.5,1,37,
1786582791,disarmed,65.4,1,37,
1786582792,disarmed,66.3,1,37,
1786582793,disarmed,67.2,1,37,
1786582794,disarmed,68.3,1,37,
1786582795,disarmed,69.0,1,37,
1786582796,disarmed,69.8,1,37,
1786582798,disarmed,70.6,1,37,
1786582799,disarmed,70.7,1,37,
1786582800,disarmed,64.7,1,37,3599800
1786582801,disarmed,61.1,1,37,
1786582802,disarmed,56.9,1,37,
1786582803,disarmed,53.2,1,37,
1786582804,disarmed,50.2,1,37,
1786582805,disarmed,45.6,1,37,
1786582806,disarmed,42.5,1,37,
1786582807,disarmed,39.4,1,37,
1786582808,disarmed,36.8,1,37,
1786582809,disarmed,33.8,1,37,
1786582810,disarmed,30.5,1,37,
1786582811,disarmed,27.7,1,37,
1786582812,disarmed,27.8,1,37,
1786582813,disarmed,29.4,1,37,
1786582814,disarmed,32.5,1,37,
1786582815,disarmed,34.3,1,37,3603030
1786582816,disarmed,36.5,1,37,
1786582817,disarmed,38.1,1,37,
1786582818,disarmed,40.0,1,37,
1786582819,disarmed,41.7,1,37,
1786582820,disarmed,43.8,1,37,
1786582821,disarmed,45.4,1,37,
1786582822,disarmed,46.8,1,37,
1786582823,disarmed,48.3,1,37,
1786582824,disarmed,50.1,1,37,
1786582825,disarmed,51.5,1,37,
1786582826,disarmed,52.9,1,37,
1786582827,disarmed,54.0,1,37,
1786582828,disarmed,55.4,1,37,
1786582829,disarmed,56.8,1,37,
1786582830,disarmed,58.0,1,37,3606399
1786582831,disarmed,59.1,1,37,
1786582832,disarmed,60.1,1,37,
1786582833,disarmed,61.2,1,37,
1786582834,disarmed,62.4,1,37,
1786582835,disarmed,63.5,1,37,
1786582836,disarmed,64.4,1,37,
1786582837,disarmed,65.3,1,37,
1786582838,disarmed,66.3,1,37,
1786582839,disarmed,67.3,1,37,
1786582840,disarmed,68.2,1,37,
1786582841,disarmed,68.9,1,37,
1786582842,disarmed,69.8,1,37,
1786582843,disarmed,70.5,1,37,
1786582844,disarmed,68.9,1,37,
1786582845,disarmed,65.4,1,37,3609622
1786582846,disarmed,60.7,1,37,
1786582847,disarmed,57.6,1,37,
1786582849,disarmed,54.1,1,37,
1786582850,disarmed,49.9,1,37,
1786582851,disarmed,46.5,1,37,
1786582852,disarmed,43.4,1,37,
1786582853,disarmed,40.1,1,37,
1786582854,disarmed,37.0,1,37,
1786582855,disarmed,33.6,1,37,
1786582856,disarmed,30.8,1,37,
1786582857,disarmed,28.4,1,37,
1786582858,disarmed,25.9,1,37,
1786582859,disarmed,29.8,1,37,
1786582860,disarmed,32.0,1,37,
1786582861,disarmed,34.5,1,37,3612967
1786582862,disarmed,36.1,1,37,
1786582863,disarmed,38.0,1,37,
1786582864,disarmed,40.2,1,37,
1786582865,disarmed,41.9,1,37,
1786582866,disarmed,43.5,1,37,
1786582867,disarmed,45.2,1,37,
1786582868,disarmed,46.7,1,37,
1786582869,disarmed,48.5,1,37,
1786582870,disarmed,50.0,1,37,
1786582871,disarmed,51.4,1,37,
1786582872,disarmed,52.6,1,37,
1786582873,disarmed,53.8,1,37,
1786582874,disarmed,55.5,1,37,
1786582875,disarmed,56.6,1,37,
1786582876,disarmed,57.8,1,37,3616288
1786582877,disarmed,59.0,1,37,
1786582878,disarmed,60.3,1,37,
1786582879,disarmed,61.4,1,37,
1786582880,disarmed,62.3,1,37,
1786582881,disarmed,63.3,1,37,
1786582882,disarmed,64.3,1,37,
1786582883,disarmed,65.4,1,37,
1786582884,disarmed,66.4,1,37,
1786582885,disarmed,67.2,1,37,
1786582886,disarmed,68.0,1,37,
1786582887,disarmed,68.9,1,37,
1786582888,disarmed,69.6,1,37,
1786582889,disarmed,70.6,1,37,
1786582890,disarmed,69.3,1,37,
1786582891,disarmed,65.8,1,37,3619528
1786582892,armed,60.7,1,37,
1786582893,armed,57.5,1,37,
1786582894,armed,53.2,1,37,
1786582895,armed,49.8,1,37,
1786582896,armed,46.3,1,37,
1786582897,armed,43.2,1,37,
1786582899,armed,40.0,1,37,
1786582900,armed,37.4,1,37,
1786582901,armed,33.6,1,37,
1786582902,armed,30.8,1,37,
1786582903,armed,28.3,1,37,
1786582904,armed,25.8,1,37,
1786582905,armed,29.5,1,37,
1786582906,armed,31.9,1,37,
1786582907,armed,34.4,1,37,3622886
1786582908,armed,36.0,1,37,
1786582909,armed,37.9,1,37,
1786582910,armed,40.3,1,37,
1786582911,armed,41.9,1,37,
1786582912,armed,43.6,1,37,
1786582913,armed,45.1,1,37,
1786582914,armed,46.6,1,37,
1786582915,armed,48.1,1,37,
1786582916,armed,50.0,1,37,
1786582917,armed,51.3,1,37,
1786582918,armed,52.6,1,37,
1786582919,armed,53.9,1,37,
1786582920,armed,55.4,1,37,
1786582921,armed,56.7,1,37,
1786582922,armed,57.8,1,37,3626148
1786582923,armed,58.9,1,37,
1786582924,armed,60.0,1,37,
1786582925,armed,61.3,1,37,
1786582926,armed,62.4,1,37,
1786582927,armed,63.3,1,37,
1786582928,armed,64.2,1,37,
1786582929,armed,65.2,1,37,
1786582930,armed,66.3,1,37,
1786582931,armed,67.2,1,37,
1786582932,armed,68.0,1,37,
1786582933,armed,68.8,1,37,
1786582934,armed,69.6,1,37,
1786582935,armed,70.6,1,37,
1786582936,armed,70.5,1,37,
1786582937,armed,66.0,1,37,3629476
1786582938,armed,61.9,1,37,
1786582939,armed,58.3,1,37,
1786582940,armed,53.6,1,37,
1786582941,armed,50.1,1,37,
1786582942,armed,47.0,1,37,
1786582943,armed,43.7,1,37,
1786582944,armed,40.8,1,37,
1786582945,armed,36.8,1,37,
1786582946,armed,33.8,1,37,
1786582947,armed,31.3,1,37,
1786582948,armed,28.6,1,37,
1786582949,armed,26.4,1,37,
1786582951,armed,29.3,1,37,
1786582952,armed,31.6,1,37,
1786582953,armed,33.6,1,37,3632721
1786582954,armed,35.7,1,37,
1786582955,armed,37.4,1,37,
1786582956,armed,39.9,1,37,
1786582957,armed,41.7,1,37,
1786582958,armed,43.2,1,37,
1786582959,armed,44.8,1,37,
1786582960,armed,46.2,1,37,
1786582961,armed,48.2,1,37,
1786582962,armed,49.6,1,37,
1786582963,armed,51.0,1,37,
1786582964,armed,52.4,1,37,
1786582965,armed,54.0,1,37,
1786582966,armed,55.2,1,37,
1786582967,armed,56.4,1,37,
1786582968,armed,57.6,1,37,3636074
1786582969,armed,58.6,1,37,
1786582970,armed,60.0,1,37,
1786582971,armed,61.1,1,37,
1786582972,armed,62.1,1,37,
1786582973,armed,63.0,1,37,
1786582974,armed,64.3,1,37,
1786582975,armed,65.2,1,37,
1786582976,armed,66.1,1,37,
1786582977,armed,67.0,1,37,
1786582978,armed,67.8,1,37,
1786582979,armed,68.9,1,37,
1786582980,armed,69.6,1,37,
1786582981,armed,70.4,1,37,
1786582982,armed,71.1,1,37,
1786582983,armed,66.7,1,37,3639318
1786582984,armed,62.0,1,37,
1786582985,armed,58.0,1,37,
1786582986,armed,54.6,1,37,
1786582987,armed,51.1,1,37,
1786582988,armed,46.8,1,37,
1786582989,armed,43.6,1,37,
1786582990,armed,40.4,1,37,
1786582991,armed,37.8,1,37,
1786582992,armed,34.8,1,37,
1786582993,armed,31.3,1,37,
1786582994,armed,28.6,1,37,
1786582995,armed,26.3,1,37,
1786582996,armed,29.2,1,37,
1786582997,armed,31.5,1,37,
1786582998,armed,34.0,1,37,3642670
1786582999,armed,35.6,1,37,
1786583000,armed,37.5,1,37,
1786583002,armed,39.2,1,37,
1786583003,armed,41.4,1,37,
1786583004,armed,43.2,1,37,
1786583005,armed,44.7,1,37,
1786583006,armed,46.3,1,37,
1786583007,armed,47.7,1,37,
